Type,Units,Time,Barometric Pressure,Temperature,Humidity,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,cDAQ1Mod1/ai3,cDAQ1Mod2/ai1,cDAQ1Mod2/ai2,cDAQ1Mod2/ai3
Sing,Metric,251108 12:34:30.264210,   14.000000,  375.000000,  450.000000,   -0.382394,   -0.114924,   -0.033739,   -5.734106,   -0.018225,   -0.033168,  -10.426303,   -0.025581
Sing,Metric,251108 12:34:49.268349,   14.000000,  375.000000,  450.000000,   -0.257229,   -0.040805,   -0.027373,   -4.706455,   -0.018104,   -0.033807,  -10.426303,   -0.029190
Sing,Metric,251108 12:35:03.173109,   14.000000,  375.000000,  450.000000,   -0.142392,    0.012872,   -0.021562,   -3.710018,   -0.017633,   -0.034400,  -10.426303,   -0.026813
Sing,Metric,251108 12:35:27.404796,   14.000000,  375.000000,  450.000000,   -0.021303,    0.099656,   -0.014180,   -2.747141,   -0.017774,   -0.033290,  -10.426303,   -0.025649
Sing,Metric,251108 12:35:40.012931,   14.000000,  375.000000,  450.000000,    0.087054,    0.199989,   -0.006272,   -1.742014,   -0.018134,   -0.032965,  -10.426303,   -0.023672
Sing,Metric,251108 12:35:48.692930,   14.000000,  375.000000,  450.000000,    0.214855,    0.333579,    0.003437,   -0.720789,   -0.018134,   -0.034839,  -10.426303,   -0.024061
Sing,Metric,251108 12:36:00.804932,   14.000000,  375.000000,  450.000000,    0.323454,    0.445220,    0.010470,    0.257943,   -0.016907,   -0.032622,  -10.426303,   -0.026295
Sing,Metric,251108 12:36:11.416901,   14.000000,  375.000000,  450.000000,    0.430645,    0.605867,    0.020343,    1.328792,   -0.017233,   -0.031933,  -10.426303,   -0.028159
Sing,Metric,251108 12:36:21.420872,   14.000000,  375.000000,  450.000000,    0.554114,    0.710886,    0.027913,    2.274942,   -0.017223,   -0.031690,  -10.426303,   -0.025740
Sing,Metric,251108 12:36:29.936875,   14.000000,  375.000000,  450.000000,    0.656087,    0.862257,    0.037291,    3.282521,   -0.019900,   -0.034611,  -10.426303,   -0.026617
Sing,Metric,251108 12:36:39.868844,   14.000000,  375.000000,  450.000000,    0.761371,    1.010167,    0.046868,    4.277628,   -0.019215,   -0.034830,  -10.426303,   -0.026843
Sing,Metric,251108 12:36:53.396385,   14.000000,  375.000000,  450.000000,    0.898647,    1.092338,    0.053392,    5.348309,   -0.018462,   -0.035665,  -10.426303,   -0.025922
Sing,Metric,251108 12:37:03.722420,   14.000000,  375.000000,  450.000000,    1.001312,    1.199319,    0.060925,    6.339813,   -0.017538,   -0.034744,  -10.426303,   -0.025132
Sing,Metric,251108 12:37:14.663282,   14.000000,  375.000000,  450.000000,    1.106811,    1.299602,    0.068208,    7.295213,   -0.017818,   -0.034645,  -10.426303,   -0.026112
Sing,Metric,251108 12:37:24.860903,   14.000000,  375.000000,  450.000000,    1.197474,    1.380429,    0.073316,    8.312668,   -0.019212,   -0.034872,  -10.426303,   -0.024978
Sing,Metric,251108 12:37:37.701047,   14.000000,  375.000000,  450.000000,    1.293452,    1.553752,    0.084669,    9.341556,   -0.018554,   -0.033799,  -10.426303,   -0.026986
Sing,Metric,251108 12:38:01.164964,   14.000000,  375.000000,  450.000000,    1.400195,    1.666087,    0.092399,   10.293291,   -0.018743,   -0.034365,  -10.426303,   -0.025323
Sing,Metric,251108 12:38:09.284939,   14.000000,  375.000000,  450.000000,    1.487413,    1.784117,    0.099964,   11.260338,   -0.018342,   -0.030819,  -10.426303,   -0.025945
Sing,Metric,251108 12:38:23.324689,   14.000000,  375.000000,  450.000000,    1.602340,    1.940825,    0.109836,   12.339984,   -0.019331,   -0.034516,  -10.426303,   -0.025353
Sing,Metric,251108 12:38:33.580696,   14.000000,  375.000000,  450.000000,    1.695291,    2.082793,    0.119355,   13.301590,   -0.019303,   -0.033195,  -10.426303,   -0.026864
Sing,Metric,251108 12:38:56.142843,   14.000000,  375.000000,  450.000000,    1.806848,    2.192541,    0.127299,   14.349871,   -0.022029,   -0.033591,  -10.426303,   -0.026466
Sing,Metric,251108 12:39:10.601871,   14.000000,  375.000000,  450.000000,    1.889974,    2.285057,    0.132917,   15.281998,   -0.018317,   -0.034645,  -10.426303,   -0.024767
Sing,Metric,251108 12:39:21.580840,   14.000000,  375.000000,  450.000000,    1.990114,    2.424776,    0.141887,   16.371179,   -0.019667,   -0.035816,  -10.426303,   -0.026138
Sing,Metric,251108 12:39:40.974392,   14.000000,  375.000000,  450.000000,    2.092483,    2.488088,    0.147499,   17.331524,   -0.018524,   -0.035045,  -10.426303,   -0.025740
Sing,Metric,251108 12:40:06.292674,   14.000000,  375.000000,  450.000000,    2.176548,    2.632858,    0.156154,   18.263723,   -0.018924,   -0.032821,  -10.426303,   -0.026637
